"Find people","Company Name","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile"
,"MADAAR","Nasim","Behroozian","Nasim Behroozian","Co-Founder","Dubai, United Arab Emirates","madaar.ae","https://www.linkedin.com/in/nasim-behroozian1373/"
,"LedWave US","Guilhêrme","Cimìni","Guilhêrme Cimìni","Executivo Comercial Senior - Gestão de Vendas","Vitória Brasil, São Paulo, Brazil","ledwave.com.br","https://www.linkedin.com/in/guilhermecimini/"
,"Madison Logic","Vidya","Gomes","Vidya Gomes","Associate Client Experience Manager (ACXM)","Pune, Maharashtra, India","madisonlogic.com","https://www.linkedin.com/in/vidya-gomes-021114142/"
,"Kovin Technology Ventures","V","Arun","V Arun","Business Head","Vadodara, Gujarat, India","kovintech.in","https://www.linkedin.com/in/arun-viswanathan-8a87669a/"
,"Sponixtech","Mohammad Ali","Abbaspour","Mohammad Ali Abbaspour","Founder and CEO","Qatar, Qatar","sponixtech.com","https://www.linkedin.com/in/mohammad-ali-abbaspour/"
,"The Minthouse","Emina","Becirovic","Emina Becirovic","Community Manager","Cambridge, Massachusetts, United States","theminthouse.io","https://www.linkedin.com/in/emina-becirovic-0062b6105/"
,"The Circular Tech Awards","Mercedes","Alonso","Mercedes Alonso","Event Director","Greater London, England, United Kingdom","circulartechawards.com","https://www.linkedin.com/in/alonsomercedes/"
,"OPENLANE","Zarko","Bajsanski ","Zarko Bajsanski","Franchise Account Executive","Tampa, Florida, United States","openlane.com","https://www.linkedin.com/in/zarko-bajsanski-5a7ba182/"
,"Ogrodje","Oto","Brglez","Oto Brglez","Founder and host","Ljubljana, Ljubljana, Slovenia","ogrodje.si","https://www.linkedin.com/in/otobrglez/"
,"WeFixIt Egypt","Ahmed","Serougi","Ahmed Serougi","Co-Founder & Managing Director","القاهرة مصر","wefixitegypt.com","https://www.linkedin.com/in/aserougi/"
,"Troika Tech","Alisha","Dsouza","Alisha Dsouza","Digital Media Manager","Mumbai, Maharashtra, India","troikatech.in","https://www.linkedin.com/in/alisha-dsouza-ba787b243/"
